"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","choices","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","sim_score","difficulty","trialType","correct"
"9955","32","text","0","9959","0.0-0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"3183","32","text","1","14149","0.0-0.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"21978","32","text","2","37133","0.0-0.0-2.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","-1","single-stim","3","39142","0.0-1.0","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAABi8AAAQzCAYAAAAbyb8cAAAgAElEQVR4nOzZIY9VBwCE0fkLK8gKPAaHQeJXrMIhXgKEBLcBA8sj4Z/fus20NW1CM73JEceN+Pzk169fBwAAAAAAwP9F1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAOD8vn79ejw8PBwPDw/H4+PjvAcAADi3rAMAAIBze3x8PG5ubo4kR5Lj7u5u3gQAAJxb1gEAAMC5Xa/X4/b21nkBAAD8NlkHAAAA5+a8AAAAfresAwAAgHP7+fPnn86L+/v7eRMAAHBuWQcAAADn8vnz5+NyuRyXy+V4//798e7du6fjIsnx4sWL48OHD0+by+VyfP/+fd4NAACcR9YBAADAubx8+fJPZ8U/8fHjx3k3AABwHlkHAAAA5/L69et/fV58+vRp3g0AAJxH1gEAAMC5vHr1ynkBAAD8p7IOAAAAzuXHjx/Ht2/fnnz58uW4ubl5OirevHnzt826GQAAOJesAwAAgHO7Xq/H7e3t03lxf38/bwIAAM4t6wAAAODc/npe3N3dzZsAAIBzyzoAAAA4t+v1ejx79sx5AQAA/DZZBwAAAOd2vV6P58+fP50Xb9++nTcBAADnlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAAEDLOgAAAAAAAKBlHQAAAAAAANCyDgAAAAAAAGhZBwAAAAAAALSsAwAAAAAAAFrWAQAAAAAAAC3rAAAAAAAAgJZ1AAAAAAAAQMs6AAAAAAAAoGUdAAAAAAAA0LIOAAAAAAAAaFkHAAAAAAAAtKwDAAAAAAAAWtYBAAAAAAAALesAAAAAAACAlnUAAAAAAABAyzoAAAAAAACgZR0AAAAAAADQsg4AAAAAAABoWQcAAAAAAAC0rAMAAAAAAABa1gEAAAAAAAAt6wAAAAAAAICWdQAAAAAAwB/tziEBAAAAAiD/r7b6wEKgA7DyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAPy3lzAAAAY3SURBVAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAK+8AAAAAAADAyjsAAAAAAACw8g4AAAAAAACsvAMAAAAAAAAr7wAAAAAAAMDKOwAAAAAAALDyDgAAAAAAAKy8AwAAAAAAACvvAAAAAAAAwMo7AAAAAAAAsPIOAAAAAAAArLwDAAAAAAAAq/lXzTQEzmdvAAAAAElFTkSuQmCC","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","-1","RDK","4","39364","0.0-2.0","","","200","true","200","1","180","0.8","2","-1","1","600","400","white","gray","3","2","2","16.64499999999983","[17.989999999997963,16.25499999999738,16.705000000001746,17.510000000002037,16.30500000000029,17.27499999999418,15.740000000005239,16.604999999995925,16.349999999998545,16.820000000006985,15.969999999993888,16.215000000003783]","12","","","",""
"1604","","similarity","5","41977","0.0-3.0","[""<div style = 'height: 537.5px; width: 700px;'></div>"",""<div style = 'height: 537.5px; width: 700px;'></div>""]","","","","","","180","","","","","","","","","","","","","","","0","easy","practice","true"
"1585","32","text","6","45563","0.0-4.0","","","","","","","","","","","","","","","","","","","","","","","","",""
