rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_dots,number_of_sets,coherent_direction,coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,
-1,-1,RDK,10,5676,0.0-1.0-9.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.715,"[16.975000000000364,16.724999999999454,16.590000000001055,16.784999999999854,17.674999999999272,15.649999999999636,16.530000000000655,16.75,16.579999999999927,16.840000000001055,16.534999999998945,16.94500000000062]",12,
-1,-1,RDK,11,5893,0.0-1.0-10.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68916667,"[16.784999999998945,16.659999999999854,16.69500000000062,16.730000000000473,16.589999999999236,17.790000000000873,15.720000000000255,16.719999999999345,16.75,17.359999999999673,15.784999999999854,16.6850000000004]",12,
-1,-1,RDK,12,6110,0.0-1.0-11.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71,"[16.984999999999673,16.965000000000146,16.529999999998836,16.830000000000837,16.324999999999818,16.8100000000004,16.68499999999949,16.659999999999854,16.600000000000364,17.764999999999418,15.585000000000036,16.780000000000655]",12,
-1,-1,RDK,13,6327,0.0-1.0-12.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71125,"[17.05000000000109,16.704999999999927,16.61499999999978,16.67999999999938,17.68000000000029,15.74499999999989,16.5600000000004,16.704999999999927,16.585000000000036,16.710000000000036,16.729999999999563,16.770000000000437]",12,
-1,-1,RDK,14,6543,0.0-1.0-13.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68,"[16.625,16.845000000000255,16.51000000000022,16.585000000000036,16.659999999999854,16.795000000000073,16.6899999999996,16.69000000000051,16.604999999998654,16.670000000000982,16.6899999999996,16.795000000000073]",12,
-1,-1,RDK,15,6760,0.0-1.0-14.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70958333,"[17.969999999999345,16.075000000000728,16.514999999999418,16.545000000000982,16.524999999999636,16.74499999999989,16.6850000000004,17.164999999999964,16.045000000000073,16.94499999999971,16.605000000000473,16.69499999999971]",12,
-1,-1,RDK,16,6977,0.0-1.0-15.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70125,"[17.00500000000011,16.674999999999272,17.140000000000327,16.215000000000146,17.425000000000182,16.140000000000327,16.49999999999909,16.675000000000182,16.734999999999673,16.600000000000364,17.57000000000062,15.734999999998763]",12,
-1,-1,RDK,17,7193,0.0-1.0-16.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.61958333,"[16.06999999999971,17.835000000000036,15.409999999999854,16.719999999999345,16.785000000000764,16.534999999998945,17.19000000000051,16.48999999999978,16.395000000000437,16.63000000000011,16.63500000000022,16.739999999998872]",12,
-1,-1,RDK,18,7410,0.0-1.0-17.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.73875,"[16.9950000000008,17.034999999999854,16.5,16.544999999999163,16.710000000000946,16.590000000000146,16.67999999999938,16.845000000000255,16.529999999999745,16.69499999999971,16.660000000001673,17.079999999999927]",12,
-1,-1,RDK,19,7627,0.0-1.0-18.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71208333,"[17.114999999997963,16.62500000000182,16.599999999998545,16.6150000000016,17.69499999999971,16.00999999999931,16.595000000001164,16.44999999999891,16.649999999999636,16.704999999999927,16.61499999999978,16.8700000000008]",12,
-1,-1,RDK,20,7843,0.0-1.0-19.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69916667,"[17.13000000000102,16.649999999999636,16.55000000000109,16.74499999999898,16.670000000000073,16.479999999999563,17.024999999999636,18.105000000001382,15.344999999999345,16.76000000000022,16.270000000000437,16.659999999999854]",12,
-1,-1,RDK,21,8060,0.0-1.0-20.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71708333,"[17.93499999999949,16.204999999999927,16.3700000000008,17.420000000000073,16.109999999998763,16.395000000000437,16.69499999999971,16.725000000000364,16.534999999999854,17.299999999999272,16.110000000000582,16.80500000000029]",12,
-1,-1,RDK,22,8277,0.0-1.0-21.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69625,"[16.875,16.80500000000029,16.729999999999563,16.30999999999949,17.01000000000022,16.50000000000182,16.659999999999854,16.774999999997817,16.595000000001164,16.664999999999054,16.645000000000437,16.784999999999854]",12,
-1,-1,RDK,23,8494,0.0-1.0-22.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71833333,"[17.204999999999927,16.6200000000008,16.734999999998763,16.659999999999854,16.7549999999992,16.62500000000182,16.674999999999272,16.7450000000008,16.6349999999984,16.73999999999978,16.460000000000946,16.764999999999418]",12,
-1,-1,RDK,24,8710,0.0-1.0-23.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70958333,"[17.980000000001382,15.909999999999854,16.51000000000022,16.674999999999272,16.635000000002037,16.659999999999854,16.609999999998763,16.76000000000022,16.594999999999345,17.155000000000655,16.344999999999345,16.68000000000029]",12,
-1,-1,RDK,25,8926,0.0-1.0-24.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.695,"[17.020000000000437,16.724999999998545,16.8650000000016,16.51000000000022,16.7450000000008,16.709999999999127,16.409999999999854,16.670000000000073,16.854999999999563,16.389999999999418,16.8700000000008,16.56999999999971]",12,
-1,-1,RDK,26,9144,0.0-1.0-25.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69125,"[17.0149999999976,16.720000000001164,16.479999999999563,16.700000000000728,16.61999999999898,17.62500000000182,15.860000000000582,16.839999999998327,16.55999999999949,16.600000000000364,16.664999999999054,16.610000000000582]",12,
-1,-1,RDK,27,9361,0.0-1.0-26.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70541667,"[17.909999999999854,15.770000000000437,16.68000000000029,16.69499999999971,16.600000000000364,16.720000000001164,16.6349999999984,16.9950000000008,17.56500000000051,15.849999999998545,16.390000000001237,16.655000000000655]",12,
-1,-1,RDK,28,9576,0.0-1.0-27.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69541667,"[17.079999999999927,16.520000000000437,16.739999999997963,16.785000000001673,17.23999999999978,16.029999999998836,16.659999999999854,16.710000000000946,16.715000000000146,16.594999999999345,17.205000000001746,16.06499999999869]",12,
-1,-1,RDK,29,9794,0.0-1.0-28.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70416667,"[17.139999999999418,16.604999999999563,16.6299999999992,16.68500000000131,16.609999999998763,16.715000000000146,16.94499999999971,17.5,15.93500000000131,16.524999999999636,16.604999999999563,16.55500000000029]",12,
-1,-1,RDK,30,10011,0.0-1.0-29.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70458333,"[17.164999999999054,16.56500000000233,16.539999999999054,16.74499999999898,16.840000000000146,16.625,16.659999999999854,16.649999999999636,16.520000000000437,16.98999999999978,16.514999999999418,16.640000000001237]",12,
-1,-1,RDK,31,10227,0.0-1.0-30.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70375,"[17.034999999999854,16.51000000000022,16.895000000000437,17.020000000000437,16.544999999998254,16.575000000000728,16.56499999999869,16.7450000000008,16.530000000000655,16.6299999999992,16.69000000000051,16.704999999999927]",12,
-1,-1,RDK,32,10444,0.0-1.0-31.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.64208333,"[16.429999999998472,16.55000000000109,16.61499999999978,16.715000000000146,16.600000000000364,17.420000000000073,16.18499999999949,16.640000000001237,16.590000000000146,16.859999999998763,16.360000000000582,16.73999999999978]",12,
-1,-1,RDK,33,10661,0.0-1.0-32.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70833333,"[17.69999999999891,16.13500000000022,16.515000000001237,16.75,16.584999999999127,16.69000000000051,16.679999999998472,16.725000000002183,17.269999999998618,16.149999999999636,17.715000000001965,15.584999999999127]",12,
-1,-1,RDK,34,10876,0.0-1.0-33.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70590909,"[17.030000000000655,16.584999999999127,16.76000000000022,16.670000000000073,17.219999999999345,16.360000000000582,16.43499999999949,16.655000000000655,17.445000000001528,15.859999999998763,16.74499999999898]",11,
-1,-1,RDK,35,11078,0.0-1.0-34.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6075,"[15.904999999998836,16.640000000001237,16.56500000000051,16.82999999999811,16.61499999999978,16.640000000001237,16.674999999999272,16.649999999999636,17.034999999999854,16.50000000000182,16.609999999998763,16.625]",12,
-1,-1,RDK,36,11293,0.0-1.0-35.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.77681818,"[17.105000000001382,16.670000000000073,16.584999999999127,16.784999999999854,16.595000000001164,16.779999999998836,17.48999999999978,16.020000000000437,16.340000000000146,16.69499999999971,17.479999999999563]",11,
-1,-1,RDK,37,11494,0.0-1.0-36.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.53875,"[15.090000000000146,16.575000000000728,16.74499999999898,16.735000000000582,16.55999999999949,17.450000000000728,16.409999999999854,18.054999999998472,14.81500000000051,16.80999999999949,16.570000000001528,16.649999999997817]",12,
-1,-1,RDK,38,11712,0.0-1.0-37.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70083333,"[17.98999999999978,16.159999999999854,16.225000000000364,16.674999999999272,16.605000000001382,16.825000000000728,16.659999999999854,17.170000000000073,16.12499999999818,16.825000000000728,16.700000000000728,16.44999999999891]",12,
-1,-1,RDK,39,11928,0.0-1.0-38.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70458333,"[17.209999999999127,16.610000000000582,16.604999999999563,16.56500000000051,16.8700000000008,16.6299999999992,16.730000000001382,16.549999999999272,16.654999999998836,16.610000000000582,16.67500000000109,16.7450000000008]",12,
-1,-1,RDK,40,12145,0.0-1.0-39.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69541667,"[17.109999999998763,16.4950000000008,16.76000000000022,16.68499999999949,16.610000000000582,17.7450000000008,15.744999999998981,16.909999999999854,16.375,16.725000000000364,16.63500000000022,16.549999999999272]",12,
-1,-1,RDK,41,12362,0.0-1.0-40.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71541667,"[16.98999999999978,16.644999999998618,16.715000000001965,16.674999999999272,16.709999999999127,16.700000000000728,16.730000000001382,16.465000000000146,17.659999999999854,16.484999999998763,16.025000000001455,16.784999999998035]",12,
-1,-1,RDK,42,12578,0.0-1.0-41.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71541667,"[17.030000000000655,16.57499999999891,17.110000000000582,16.334999999999127,16.895000000000437,16.604999999999563,16.985000000000582,16.075000000000728,16.839999999998327,16.55500000000029,16.650000000001455,16.93000000000029]",12,
-1,-1,RDK,43,12794,0.0-1.0-42.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.595,"[15.845000000001164,16.644999999998618,16.535000000001673,16.61999999999898,16.799999999999272,17.540000000000873,15.959999999999127,16.6299999999992,16.650000000001455,16.784999999999854,16.56500000000051,16.56500000000051]",12,
-1,-1,RDK,44,13012,0.0-1.0-43.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70458333,"[17.040000000000873,16.69999999999891,16.67000000000189,16.594999999997526,16.645000000000437,16.770000000002256,16.589999999998327,16.645000000000437,17.594999999999345,16.410000000001673,16.169999999998254,16.625]",12,
-1,-1,RDK,45,13227,0.0-1.0-44.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70791667,"[17.090000000000146,17.335000000000946,16.349999999998545,16.289999999999054,16.610000000000582,16.780000000000655,16.57499999999891,16.650000000001455,16.654999999998836,16.715000000000146,17.395000000000437,16.049999999999272]",12,
-1,-1,RDK,46,13445,0.0-1.0-45.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.63333333,"[16.36499999999978,16.525000000001455,16.654999999998836,16.695000000001528,16.609999999998763,17.604999999999563,15.915000000002692,16.519999999998618,16.959999999999127,16.43499999999949,16.69000000000051,16.625]",12,
-1,-1,RDK,47,13662,0.0-1.0-46.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.695,"[17.73999999999978,16.079999999999927,16.479999999999563,16.659999999999854,16.780000000002474,16.534999999998035,16.860000000000582,16.905000000000655,17.334999999999127,15.959999999999127,16.56000000000131,16.44499999999971]",12,
-1,-1,RDK,48,13878,0.0-1.0-47.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70666667,"[17.11499999999978,16.51000000000022,16.579999999999927,17.639999999999418,15.9950000000008,16.519999999998618,16.67500000000109,16.659999999999854,16.67500000000109,16.664999999999054,16.735000000000582,16.709999999999127]",12,
-1,-1,RDK,49,14096,0.0-1.0-48.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71583333,"[17.279999999998836,16.31000000000131,16.724999999998545,16.645000000000437,16.695000000001528,17.43499999999767,16.014999999999418,16.895000000000437,16.635000000002037,16.55500000000029,16.69000000000051,16.709999999999127]",12,
-1,-1,RDK,50,14312,0.0-1.0-49.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68583333,"[17.600000000000364,15.909999999999854,16.68499999999767,16.62000000000262,16.649999999997817,16.640000000001237,16.799999999999272,16.625,16.67500000000109,17.210000000000946,16.144999999998618,16.670000000000073]",12,
-1,-1,RDK,51,14528,0.0-1.0-50.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69875,"[17.06999999999971,16.479999999999563,17.3849999999984,15.985000000000582,16.899999999999636,16.55000000000109,16.625,16.709999999999127,16.80500000000211,16.57999999999811,16.659999999999854,16.635000000002037]",12,
-1,-1,RDK,52,14746,0.0-1.0-51.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.635,"[16.360000000000582,17.704999999999927,15.594999999999345,16.659999999999854,16.799999999999272,16.540000000000873,16.610000000000582,17.549999999999272,15.885000000000218,16.665000000000873,16.6299999999992,16.61999999999898]",12,
-1,-1,RDK,53,14963,0.0-1.0-52.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70916667,"[17.054999999998472,16.695000000001528,17.709999999999127,15.710000000000946,16.795000000000073,16.600000000000364,16.594999999997526,16.795000000000073,17.67000000000189,15.659999999999854,16.56500000000051,16.659999999999854]",12,
-1,-1,RDK,54,15178,0.0-1.0-53.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.67583333,"[16.955000000001746,16.399999999999636,16.74499999999898,17.470000000001164,16.225000000000364,16.56499999999869,16.530000000000655,16.575000000000728,16.919999999998254,16.51000000000022,16.600000000000364,16.61499999999978]",12,
-1,-1,RDK,55,15396,0.0-1.0-54.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6975,"[16.985000000000582,16.674999999999272,16.63000000000102,16.55999999999949,16.860000000000582,16.73999999999978,16.610000000000582,16.739999999997963,16.820000000001528,16.405000000000655,16.62499999999818,16.720000000002983]",12,
-1,-1,RDK,56,15613,0.0-1.0-55.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68875,"[16.909999999999854,16.525000000001455,17.744999999997162,15.775000000001455,16.594999999999345,16.6150000000016,16.825000000000728,16.584999999999127,16.7599999999984,16.81500000000051,19.445000000001528,13.670000000001892]",12,
-1,-1,RDK,57,15827,0.0-1.0-56.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.685,"[16.975000000002183,16.475000000000364,16.735000000000582,17.49999999999818,16.1200000000008,16.55500000000029,16.469999999997526,16.850000000002183,17.50500000000102,15.989999999997963,16.359999999996944]",11,
-1,-1,RDK,58,16030,0.0-1.0-57.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.58041667,"[16.18000000000029,16.290000000000873,16.50499999999738,16.67000000000189,16.600000000002183,16.834999999999127,16.645000000000437,16.604999999999563,17.5099999999984,16.014999999999418,16.614999999997963,16.49500000000262]",12,
-1,-1,RDK,59,16244,0.0-1.0-58.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70681818,"[16.975000000002183,16.56999999999971,16.80500000000029,17.389999999999418,15.930000000000291,16.674999999999272,16.600000000002183,16.68499999999767,16.68999999999869,17.56000000000131,15.895000000000437]",11,
-1,-1,RDK,60,16447,0.0-1.0-59.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.55958333,"[15.580000000001746,16.389999999999418,17.279999999998836,15.950000000000728,17.31999999999971,16.885000000002037,16.239999999997963,16.474999999998545,16.595000000001164,17.1349999999984,16.270000000004075,16.594999999997526]",12,
-1,-1,RDK,61,16663,0.0-1.0-60.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70625,"[17.92000000000189,15.93999999999869,16.74500000000262,16.49499999999898,16.69499999999971,16.81000000000131,16.469999999997526,16.700000000000728,16.590000000000146,17.0099999999984,16.42500000000291,16.674999999999272]",12,
-1,-1,RDK,62,16880,0.0-1.0-61.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.695,"[16.834999999999127,16.665000000000873,16.69999999999709,16.645000000000437,16.94499999999971,16.570000000003347,16.659999999996217,16.750000000003638,16.43999999999869,16.74499999999898,16.764999999999418,16.62000000000262]",12,
-1,-1,RDK,63,17096,0.0-1.0-62.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.60625,"[16.05999999999767,16.43499999999767,16.700000000000728,16.735000000000582,16.594999999997526,16.67000000000189,16.909999999999854,16.415000000000873,16.70499999999811,16.4800000000032,16.860000000000582,16.709999999999127]",12,
-1,-1,RDK,64,17313,0.0-1.0-63.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70541667,"[17.86999999999898,15.904999999998836,16.63000000000102,16.68500000000131,16.69999999999709,16.650000000001455,16.649999999997817,16.660000000003492,16.81500000000233,17.14999999999418,16.135000000002037,16.614999999997963]",12,
-1,-1,RDK,65,17530,0.0-1.0-64.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70333333,"[17.049999999999272,16.709999999999127,16.575000000000728,16.674999999999272,17.510000000002037,16.109999999996944,16.400000000001455,16.674999999999272,16.63000000000102,17.395000000000437,16.159999999999854,16.549999999999272]",12,
-1,-1,RDK,66,17747,0.0-1.0-65.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6975,"[17.19499999999971,16.375,17.084999999999127,16.3849999999984,16.610000000000582,16.835000000002765,16.594999999997526,16.55000000000291,16.844999999997526,16.674999999999272,16.540000000000873,16.68000000000029]",12,
-1,-1,RDK,67,17963,0.0-1.0-66.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68875,"[17.62000000000262,15.919999999998254,17.354999999999563,15.985000000000582,16.75,16.544999999998254,16.720000000001164,16.8550000000032,16.375,16.99499999999898,16.539999999997235,16.6050000000032]",12,
-1,-1,RDK,68,18180,0.0-1.0-67.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69791667,"[17.109999999996944,16.725000000002183,16.51499999999578,16.584999999999127,17.510000000002037,16.00500000000102,16.649999999997817,16.720000000004802,16.719999999997526,16.63000000000102,16.6150000000016,16.589999999996508]",12,
-1,-1,RDK,69,18397,0.0-1.0-68.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71375,"[17.139999999999418,16.479999999999563,16.69000000000233,16.669999999998254,16.74499999999898,16.7400000000016,16.44499999999971,17.770000000000437,15.69999999999709,16.610000000000582,16.75500000000102,16.81999999999971]",12,
-1,-1,RDK,70,18614,0.0-1.0-69.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69541667,"[17.6349999999984,15.989999999997963,16.760000000002037,16.56999999999971,16.520000000000437,16.900000000001455,16.57999999999447,16.68000000000393,17.62999999999738,15.830000000001746,16.9900000000016,16.2599999999984]",12,
-1,-1,RDK,71,18829,0.0-1.0-70.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.67958333,"[16.845000000001164,16.56499999999869,16.790000000000873,16.55999999999767,16.889999999999418,16.625000000003638,16.709999999999127,16.74499999999898,16.529999999998836,16.81999999999971,16.465000000000146,16.610000000000582]",12,
-1,-1,RDK,72,19047,0.0-1.0-71.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.64875,"[16.645000000000437,16.279999999998836,16.729999999999563,16.715000000000146,16.68000000000393,16.55500000000029,16.93499999999767,16.57999999999811,16.61999999999898,16.67000000000189,16.584999999999127,16.790000000000873]",12,
-1,-1,RDK,73,19264,0.0-1.0-72.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70166667,"[17.709999999999127,15.99500000000262,16.82999999999811,16.43000000000029,16.760000000002037,16.734999999996944,16.705000000001746,16.860000000000582,16.55500000000029,16.899999999997817,16.25499999999738,16.685000000004948]",12,
-1,-1,RDK,74,19480,0.0-1.0-73.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68875,"[17.020000000004075,16.599999999994907,16.7300000000032,16.510000000002037,16.95999999999549,16.725000000002183,16.540000000000873,16.705000000001746,16.604999999995925,16.715000000003783,16.669999999998254,16.485000000000582]",12,
