rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_dots,number_of_sets,coherent_direction,coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,
-1,-1,RDK,23,12115,0.0-1.0-22.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.22181818,"[17.05500000000029,16.715000000000146,16.465000000000146,16.6200000000008,16.639999999999418,16.63500000000022,33.92000000000007,16.389999999999418,16.450000000000728,16.719999999999345,16.829999999999927]",11,
-1,-1,RDK,24,12328,0.0-1.0-23.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71636364,"[16.399999999999636,17.015000000001237,17.090000000000146,16.584999999999127,16.655000000000655,16.664999999999054,16.700000000000728,16.68499999999949,15.675000000001091,16.69999999999891,17.710000000000946]",11,
-1,-1,RDK,25,12534,0.0-1.0-24.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.19,"[16.590000000000146,16.709999999999127,16.600000000000364,16.61499999999978,15.885000000000218,34.23500000000058,16.829999999999927,16.645000000000437,16.079999999999927,17.334999999999127,16.56500000000051]",11,
-1,-1,RDK,26,12748,0.0-1.0-25.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.28818182,"[18.030000000000655,16.784999999999854,16.344999999999345,16.6200000000008,16.599999999998545,16.775000000001455,33.664999999999054,20.670000000000073,12.430000000000291,16.594999999999345,16.655000000000655]",11,
-1,-1,RDK,27,12965,0.0-1.0-26.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.22818182,"[22.36499999999978,10.860000000000582,16.270000000000437,17.110000000000582,16.68499999999949,16.61499999999978,34.49499999999898,15.805000000000291,15.659999999999854,17.290000000000873,17.354999999999563]",11,
-1,-1,RDK,28,13184,0.0-1.0-27.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.13909091,"[16.234999999998763,16.540000000000873,16.860000000000582,16.429999999998472,15.630000000001019,17.420000000000073,34.33499999999913,16.00500000000102,16.69499999999971,16.534999999999854,16.844999999999345]",11,
-1,-1,RDK,29,13397,0.0-1.0-28.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.75541667,"[17.720000000001164,16.659999999999854,16.644999999998618,16.670000000000073,16.645000000000437,16.63000000000102,16.69999999999891,26,7.405000000000655,16.715000000000146,16.68499999999949,16.590000000000146]",12,
-1,-1,RDK,30,13613,0.0-1.0-29.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.23363636,"[17.209999999999127,16.659999999999854,16.110000000000582,36.61000000000058,13.909999999999854,16.670000000000073,16.724999999998545,16.6200000000008,15.680000000000291,17.264999999999418,17.110000000000582]",11,
-1,-1,RDK,31,13830,0.0-1.0-30.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.24727273,"[17.43499999999949,16.67500000000109,16.57499999999891,16.75,15.675000000001091,17.32499999999891,36.43000000000029,13.829999999999927,16.75,16.610000000000582,16.664999999999054]",11,
-1,-1,RDK,32,14048,0.0-1.0-31.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.79833333,"[18.079999999999927,16.695000000001528,16.55999999999949,16.69999999999891,16.645000000000437,16.6200000000008,17.8799999999992,15.454999999999927,16.954999999999927,16.61499999999978,16.140000000001237,17.234999999998763]",12,
-1,-1,RDK,33,14265,0.0-1.0-32.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.24818182,"[17.30999999999949,16.784999999999854,15.81000000000131,17.404999999998836,16.470000000001164,16.75,33.69499999999971,16.350000000000364,15.625,17.394999999998618,17.13500000000022]",11,
-1,-1,RDK,34,14483,0.0-1.0-33.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.25363636,"[17.284999999999854,16.69000000000051,16.465000000000146,16.405000000000655,16.0049999999992,17.280000000000655,34.30999999999949,16.18499999999949,16.585000000000946,16.725000000000364,16.854999999999563]",11,
-1,-1,RDK,35,14698,0.0-1.0-34.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.77333333,"[18.099999999998545,16.640000000001237,25.475000000000364,15.444999999999709,8.954999999999927,16.664999999999054,16.704999999999927,15.905000000000655,17.389999999999418,16.68500000000131,16.514999999999418,16.799999999999272]",12,
-1,-1,RDK,36,14912,0.0-1.0-35.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68954545,"[17.170000000000073,15.710000000000946,17.01000000000022,17.264999999999418,16.709999999999127,16.56500000000051,17.549999999999272,16.56500000000051,15.985000000000582,15.704999999999927,17.350000000000364]",11,
-1,-1,RDK,37,15118,0.0-1.0-36.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,18.11636364,"[16.18999999999869,16.51000000000022,16.7450000000008,16.399999999999636,16.55500000000029,15.645000000000437,35.13999999999942,16.204999999999927,16.5049999999992,16.645000000000437,16.73999999999978]",11,
-1,-1,RDK,38,15330,0.0-1.0-37.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.7125,"[16.68000000000029,17.095000000001164,16.875,16.154999999998836,17.05500000000029,16.645000000000437,16.68000000000029,16.654999999998836,15.780000000000655,17.48999999999978,16.55999999999949,16.88000000000102]",12,
-1,-1,RDK,39,15551,0.0-1.0-38.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.21136364,"[17.235000000000582,16.63000000000102,16.68999999999869,15.925000000001091,17.454999999999927,16.68000000000029,32.2599999999984,17.715000000000146,16.704999999999927,16.63000000000102,16.399999999999636]",11,
-1,-1,RDK,40,15767,0.0-1.0-39.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.7125,"[17.460000000000946,16.6299999999992,16.515000000001237,16.584999999999127,16.63000000000102,15.6299999999992,32.399999999999636,1.7700000000004366,16.780000000000655,16.289999999999054,17.170000000000073,16.69000000000051]",12,
-1,-1,RDK,41,15985,0.0-1.0-40.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.26590909,"[16.234999999998763,17.409999999999854,16.875,16.765000000001237,16.55999999999949,16.68499999999949,34.100000000000364,15.645000000000437,16.94499999999971,16.965000000000146,16.73999999999978]",11,
-1,-1,RDK,42,16198,0.0-1.0-41.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68291667,"[17.4900000000016,16.459999999999127,16.575000000000728,16.154999999998836,17.610000000000582,16.549999999999272,17.6150000000016,16.019999999998618,16.139999999999418,16.69499999999971,16.845000000001164,16.040000000000873]",12,
-1,-1,RDK,43,16414,0.0-1.0-42.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69875,"[17.294999999998254,16.31000000000131,16.80500000000029,16.584999999999127,16.639999999999418,15.655000000002474,17.169999999998254,17.224999999998545,16.7300000000032,16.56999999999971,16,17.399999999997817]",12,
-1,-1,RDK,44,16631,0.0-1.0-43.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71916667,"[16.07999999999811,17.465000000000146,16.950000000000728,16.225000000002183,32.95499999999811,2.0800000000017462,15.849999999998545,16.31000000000131,15.81499999999869,17.470000000001164,17.090000000000146,16.340000000000146]",12,
-1,-1,RDK,45,16849,0.0-1.0-44.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,18.20818182,"[17.159999999999854,16.49500000000262,16.875,15.829999999998108,17.465000000000146,16.81499999999869,35.580000000001746,14.790000000000873,15.305000000000291,17.889999999999418,16.084999999999127]",11,
-1,-1,RDK,46,17066,0.0-1.0-45.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69666667,"[17.2599999999984,16.665000000000873,16.514999999999418,16.599999999998545,16.784999999999854,16.635000000002037,16.014999999999418,17.165000000000873,16.68499999999767,16.705000000001746,16.625,16.70499999999811]",12,
-1,-1,RDK,47,17282,0.0-1.0-46.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.72916667,"[17.18000000000029,16.30500000000029,17.090000000000146,16.669999999998254,15.635000000002037,17.715000000000146,30.844999999997526,1.7900000000008731,16.4900000000016,17.360000000000582,16.899999999997817,16.770000000000437]",12,
