rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_dots,number_of_sets,coherent_direction,coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,
-1,-1,RDK,20,7665,0.0-1.0-19.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.67,"[16.599999999998545,16.850000000001273,16.704999999999927,16.459999999998217,16.87500000000091,16.545000000000073,16.659999999999854,16.88500000000022,16.36999999999898,16.8650000000016,16.639999999999418,16.585000000000946]",12,
-1,-1,RDK,21,7881,0.0-1.0-20.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68041667,"[16.86499999999978,17.18000000000211,15.94499999999789,16.600000000000364,16.975000000000364,16.595000000001164,16.589999999998327,16.640000000001237,16.724999999998545,16.770000000000437,16.68000000000029,16.600000000000364]",12,
-1,-1,RDK,22,8098,0.0-1.0-21.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.61,"[15.974999999998545,17.1150000000016,16.109999999998763,16.674999999999272,16.660000000001673,16.764999999999418,16.69499999999971,17.69499999999971,15.649999999999636,16.61499999999978,16.600000000000364,16.764999999999418]",12,
-1,-1,RDK,23,8315,0.0-1.0-22.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71041667,"[17.889999999999418,16.235000000000582,16.43999999999869,16.590000000000146,16.61499999999978,16.674999999999272,16.67000000000189,16.61499999999978,16.94000000000051,17.099999999998545,16.13000000000102,16.62499999999818]",12,
-1,-1,RDK,24,8532,0.0-1.0-23.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69666667,"[17.04500000000189,17.43499999999949,15.844999999999345,16.460000000000946,17.529999999998836,16.1150000000016,16.49499999999898,16.729999999999563,16.655000000000655,16.69499999999971,17.2549999999992,16.100000000000364]",12,
-1,-1,RDK,25,8749,0.0-1.0-24.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69458333,"[17.1200000000008,16.540000000000873,16.7450000000008,16.594999999999345,16.73999999999978,16.604999999999563,16.674999999999272,16.88000000000102,16.540000000000873,16.715000000000146,16.654999999998836,16.524999999999636]",12,
-1,-1,RDK,26,8965,0.0-1.0-25.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69625,"[17.204999999999927,16.61499999999978,16.50500000000102,16.600000000000364,16.659999999999854,16.840000000000146,16.61499999999978,16.51000000000022,16.73999999999978,17.295000000000073,16.109999999998763,16.659999999999854]",12,
-1,-1,RDK,27,9181,0.0-1.0-26.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71958333,"[17.085000000000946,16.709999999999127,17.079999999999927,16.149999999999636,16.715000000001965,16.649999999999636,16.704999999999927,16.590000000000146,16.770000000000437,16.594999999999345,17.2450000000008,16.339999999998327]",12,
-1,-1,RDK,28,9399,0.0-1.0-27.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.63291667,"[16.26000000000022,16.600000000000364,16.604999999999563,16.715000000000146,16.795000000000073,16.654999999998836,16.575000000000728,17.549999999999272,15.770000000000437,16.63500000000022,16.830000000001746,16.604999999999563]",12,
-1,-1,RDK,29,9615,0.0-1.0-28.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70541667,"[17.725000000000364,15.885000000000218,17.895000000000437,15.574999999998909,16.63500000000022,16.73999999999978,16.590000000000146,16.73999999999978,17.44499999999971,15.9950000000008,16.80500000000029,16.43500000000131]",12,
-1,-1,RDK,30,9831,0.0-1.0-29.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68875,"[17.51000000000022,16.1299999999992,16.704999999999927,16.575000000000728,17.215000000000146,17.2549999999992,15.56500000000051,16.69000000000051,16.959999999999127,16.474999999998545,16.704999999999927,16.480000000001382]",12,
-1,-1,RDK,31,10049,0.0-1.0-30.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70375,"[17.090000000000146,16.56999999999971,16.645000000000437,16.75,16.589999999998327,17.4950000000008,15.914999999999054,16.850000000000364,16.540000000000873,16.700000000000728,16.524999999999636,16.774999999999636]",12,
-1,-1,RDK,32,10266,0.0-1.0-31.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70208333,"[17.030000000000655,16.799999999999272,16.6299999999992,16.670000000000073,16.610000000000582,16.720000000001164,16.599999999998545,16.670000000000073,16.81500000000051,16.979999999999563,16.469999999999345,16.43000000000029]",12,
-1,-1,RDK,33,10481,0.0-1.0-32.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6975,"[17.139999999999418,16.48999999999978,16.700000000000728,17.534999999999854,16.125,16.450000000000728,16.544999999998254,16.635000000002037,16.724999999998545,16.709999999999127,16.765000000001237,16.549999999999272]",12,
-1,-1,RDK,34,10698,0.0-1.0-33.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.65291667,"[16.549999999997453,16.665000000002692,16.664999999999054,16.610000000000582,16.654999999998836,17.31500000000051,15.9950000000008,16.839999999998327,16.67500000000109,16.719999999999345,16.4900000000016,16.654999999998836]",12,
-1,-1,RDK,35,10916,0.0-1.0-34.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70875,"[17.639999999999418,16.329999999999927,17.514999999999418,15.6150000000016,16.74499999999898,16.590000000000146,16.645000000000437,16.664999999999054,16.63000000000102,17.045000000000073,16.579999999999927,16.5049999999992]",12,
-1,-1,RDK,36,11132,0.0-1.0-35.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71916667,"[17.05999999999949,16.57499999999891,16.69499999999971,17.6150000000016,16.100000000000364,16.404999999998836,16.579999999999927,16.914999999999054,16.445000000001528,16.590000000000146,16.774999999999636,16.875]",12,
-1,-1,RDK,37,11349,0.0-1.0-36.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.65458333,"[16.539999999999054,16.424999999999272,16.730000000001382,16.724999999998545,16.68500000000131,16.659999999999854,16.625,16.844999999999345,16.590000000000146,16.56000000000131,16.729999999997744,16.7400000000016]",12,
-1,-1,RDK,38,11566,0.0-1.0-37.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69916667,"[16.98999999999978,16.570000000001528,17.090000000000146,19.3700000000008,13.599999999998545,16.659999999999854,16.765000000001237,16.654999999998836,17.334999999999127,16.06500000000233,16.57999999999811,16.710000000000946]",12,
-1,-1,RDK,39,11781,0.0-1.0-38.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.68227273,"[16.88000000000102,16.44499999999971,16.774999999999636,17.4950000000008,15.94499999999789,16.405000000000655,16.840000000000146,16.715000000000146,16.61999999999898,16.80000000000109,16.585000000000946]",11,
-1,-1,RDK,40,11983,0.0-1.0-39.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.59416667,"[15.825000000002547,16.420000000000073,17.459999999999127,15.739999999999782,16.640000000001237,16.864999999997963,16.51000000000022,16.55000000000109,16.94999999999891,16.55000000000109,16.639999999999418,16.979999999999563]",12,
-1,-1,RDK,41,12199,0.0-1.0-40.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70125,"[16.980000000001382,16.664999999999054,16.539999999999054,17.625,15.905000000000655,16.75,16.55500000000029,16.835000000000946,16.534999999999854,16.69999999999891,16.700000000000728,16.625]",12,
-1,-1,RDK,42,12416,0.0-1.0-41.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71083333,"[17.100000000002183,16.544999999998254,16.68500000000131,16.739999999997963,17.845000000001164,15.749999999998181,16.410000000001673,16.610000000000582,16.604999999999563,16.674999999999272,16.62500000000182,16.93999999999869]",12,
-1,-1,RDK,43,12633,0.0-1.0-42.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70666667,"[17.424999999999272,16.6299999999992,16.3799999999992,16.6150000000016,16.729999999999563,16.63000000000102,16.82999999999811,17.415000000000873,15.889999999999418,16.705000000001746,16.649999999999636,16.579999999999927]",12,
-1,-1,RDK,44,12848,0.0-1.0-43.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71136364,"[17.11499999999978,16.654999999998836,16.600000000000364,17.405000000000655,16.01000000000022,16.7549999999992,16.55000000000109,16.69999999999891,16.650000000001455,16.679999999998472,16.704999999999927]",11,
-1,-1,RDK,45,13050,0.0-1.0-44.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.53,"[15.109999999998763,16.4950000000008,16.665000000000873,16.88500000000022,17.174999999999272,16.859999999998763,15.820000000001528,17.534999999999854,15.790000000000873,16.734999999998763,16.530000000000655,16.76000000000022]",12,
-1,-1,RDK,46,13267,0.0-1.0-45.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69833333,"[17.710000000000946,15.954999999999927,16.625,16.69499999999971,16.700000000000728,16.674999999999272,16.804999999998472,16.524999999999636,16.765000000001237,17.05999999999949,16.405000000000655,16.460000000000946]",12,
-1,-1,RDK,47,13483,0.0-1.0-46.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71541667,"[17.06999999999789,16.595000000001164,16.75500000000102,17.659999999999854,15.709999999999127,16.835000000000946,16.454999999999927,16.670000000000073,16.725000000000364,16.584999999999127,16.655000000000655,16.86999999999898]",12,
-1,-1,RDK,48,13700,0.0-1.0-47.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.62875,"[16.31999999999971,16.450000000000728,16.69499999999789,16.704999999999927,17.325000000002547,15.965000000000146,16.784999999999854,17.344999999999345,16.015000000001237,16.649999999997817,16.55999999999949,16.730000000001382]",12,
-1,-1,RDK,49,13917,0.0-1.0-48.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69708333,"[17.06999999999971,16.80999999999949,16.545000000000073,16.645000000000437,16.56500000000051,16.674999999999272,16.725000000000364,16.67500000000109,16.7549999999992,17.104999999999563,16.195000000001528,16.599999999998545]",12,
-1,-1,RDK,50,14133,0.0-1.0-49.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70708333,"[17.05500000000211,16.69499999999971,16.649999999997817,17.705000000001746,15.784999999999854,16.735000000000582,16.399999999997817,16.725000000002183,16.7549999999992,16.7450000000008,16.539999999999054,16.69499999999971]",12,
-1,-1,RDK,51,14350,0.0-1.0-50.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.6875,"[16.955000000001746,16.44999999999891,16.799999999999272,16.725000000000364,16.524999999999636,17.165000000000873,16.2549999999992,17.5049999999992,15.890000000001237,16.640000000001237,16.709999999999127,16.6299999999992]",12,
-1,-1,RDK,52,14567,0.0-1.0-51.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70791667,"[17.054999999998472,16.68500000000131,17.780000000000655,15.639999999999418,16.649999999999636,16.790000000000873,16.5099999999984,16.73999999999978,17.575000000000728,16.12499999999818,16.345000000001164,16.599999999998545]",12,
-1,-1,RDK,53,14783,0.0-1.0-52.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69541667,"[17.00500000000102,16.61499999999978,16.67500000000109,17.654999999998836,15.850000000000364,16.579999999999927,16.69999999999891,16.840000000000146,16.605000000001382,16.709999999999127,16.5,16.610000000000582]",12,
-1,-1,RDK,54,15000,0.0-1.0-53.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69916667,"[17.164999999999054,16.485000000000582,16.715000000000146,16.625,16.695000000001528,16.719999999999345,16.69499999999971,17.225000000000364,16.034999999999854,16.524999999999636,16.80999999999949,16.69499999999971]",12,
-1,-1,RDK,55,15217,0.0-1.0-54.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70833333,"[17.714999999998327,15.94000000000051,17.68499999999949,15.800000000001091,16.625,16.81999999999971,16.5,16.7450000000008,17.404999999998836,16.024999999999636,17.63500000000022,15.605000000001382]",12,
-1,-1,RDK,56,15432,0.0-1.0-55.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.74545455,"[17.034999999999854,16.670000000000073,16.715000000000146,16.649999999999636,17.05000000000109,16.584999999999127,16.43000000000029,17.20499999999811,16.18500000000131,16.695000000001528,16.979999999999563]",11,
-1,-1,RDK,57,15635,0.0-1.0-56.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.58416667,"[16.18500000000131,16.159999999998035,16.75000000000182,17.48999999999978,15.694999999999709,16.710000000000946,16.614999999997963,16.610000000000582,16.924999999999272,16.595000000002983,16.6299999999992,16.645000000000437]",12,
-1,-1,RDK,58,15851,0.0-1.0-57.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.7125,"[17.015000000001237,16.69000000000051,16.729999999997744,17.61499999999978,15.680000000000291,16.760000000002037,16.599999999998545,16.7699999999968,16.510000000002037,17.325000000000728,16.24499999999898,16.610000000000582]",12,
-1,-1,RDK,59,16067,0.0-1.0-58.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69875,"[17.030000000002474,16.529999999998836,16.735000000000582,16.714999999996508,16.750000000003638,17.07999999999811,16.42000000000189,16.37999999999738,16.81999999999971,16.760000000002037,16.459999999999127,16.705000000001746]",12,
-1,-1,RDK,60,16284,0.0-1.0-59.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70791667,"[17.159999999996217,16.6150000000016,16.645000000000437,16.68999999999869,16.595000000001164,16.659999999999854,16.69499999999971,16.825000000000728,17.18999999999869,16.764999999999418,15.910000000003492,16.74499999999898]",12,
-1,-1,RDK,61,16499,0.0-1.0-60.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70590909,"[17.05500000000029,16.669999999998254,16.585000000002765,17.56499999999869,15.965000000000146,16.700000000000728,16.510000000002037,19.044999999998254,14.450000000000728,16.55500000000029,16.664999999997235]",11,
-1,-1,RDK,62,16701,0.0-1.0-61.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.53875,"[15.220000000001164,16.49499999999898,16.68999999999869,16.660000000003492,16.649999999997817,17.49499999999898,15.979999999999563,18.150000000001455,15.700000000000728,16.080000000001746,16.75500000000102,16.589999999996508]",12,
-1,-1,RDK,63,16918,0.0-1.0-62.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71583333,"[18.109999999996944,15.610000000000582,16.68999999999869,16.7599999999984,16.6050000000032,16.68000000000029,16.739999999997963,16.475000000002183,16.664999999997235,16.885000000002037,16.609999999996944,16.760000000002037]",12,
-1,-1,RDK,64,17134,0.0-1.0-63.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69916667,"[16.98500000000422,16.709999999999127,16.54500000000189,16.62999999999738,17.525000000001455,15.994999999998981,16.68499999999767,16.665000000000873,16.54500000000189,16.79500000000189,17.469999999997526,15.840000000000146]",12,
-1,-1,RDK,65,17351,0.0-1.0-64.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.64625,"[16.214999999996508,16.75500000000102,16.6050000000032,16.665000000000873,16.56499999999869,17.404999999998836,16.085000000002765,17.81499999999869,15.520000000000437,16.779999999998836,16.55500000000029,16.789999999997235]",12,
-1,-1,RDK,66,17568,0.0-1.0-65.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71,"[18.095000000001164,15.8650000000016,16.534999999996217,16.595000000001164,16.63000000000102,16.635000000002037,16.649999999997817,17.12000000000262,16.1349999999984,17.294999999998254,16.215000000000146,16.75]",12,
-1,-1,RDK,67,17785,0.0-1.0-66.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.69833333,"[17.05000000000291,16.770000000000437,16.469999999997526,16.80999999999767,17.255000000004657,16.1449999999968,16.635000000002037,16.62999999999738,16.720000000001164,16.650000000001455,16.600000000002183,16.6449999999968]",12,
-1,-1,RDK,68,18001,0.0-1.0-67.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.63458333,"[16.349999999998545,16.710000000002765,16.57999999999811,16.75500000000102,16.674999999999272,16.709999999999127,16.590000000000146,17.11999999999898,16.17000000000189,16.7400000000016,16.584999999999127,16.62999999999738]",12,
-1,-1,RDK,69,18219,0.0-1.0-68.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.71125,"[17.875,15.724999999998545,16.75,16.674999999999272,16.700000000000728,16.68500000000131,16.649999999997817,16.67500000000291,17.439999999995052,16.335000000002765,17.344999999997526,15.680000000000291]",12,
-1,-1,RDK,70,18434,0.0-1.0-69.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.67791667,"[16.784999999996217,17.29500000000189,16.00500000000102,16.525000000001455,17.479999999995925,16.11000000000422,16.590000000000146,16.674999999999272,16.68499999999767,16.81000000000131,16.5199999999968,16.655000000002474]",12,
-1,-1,RDK,71,18651,0.0-1.0-70.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.64083333,"[16.42000000000189,16.57999999999811,16.56000000000131,16.70499999999811,16.68000000000029,17.45499999999811,16.084999999999127,17.49500000000262,15.880000000001019,16.584999999999127,16.590000000000146,16.655000000002474]",12,
-1,-1,RDK,72,18868,0.0-1.0-71.0,FALSE,"a,l",a,200,TRUE,200,1,180,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70375,"[17.7599999999984,15.930000000003929,17.89999999999418,15.455000000005384,16.7599999999984,17.919999999998254,15.274999999997817,16.650000000005093,17.479999999995925,16.390000000003056,16.334999999999127,16.590000000000146]",12,
-1,-1,RDK,73,19085,0.0-1.0-72.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.70875,"[16.979999999995925,16.735000000000582,16.635000000002037,17.479999999995925,15.920000000001892,16.67000000000189,16.584999999999127,16.709999999999127,16.584999999999127,16.840000000003783,16.62999999999738,16.735000000000582]",12,
-1,-1,RDK,74,19302,0.0-1.0-73.0,FALSE,"a,l",l,200,TRUE,200,1,0,0.5,2,-1,1,600,400,white,gray,3,2,2,16.64375,"[16.284999999999854,16.81499999999869,16.540000000000873,16.69499999999607,16.635000000002037,16.835000000002765,16.57999999999811,16.75,16.69499999999971,16.625,16.56000000000131,16.709999999999127]",12,
