"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames"
"-1","-1","RDK","12","9017","0.0-1.0-11.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","53.43333333333349","[21.00000000000182,26.19999999999891,2.5,17.00000000000182,16.799999999999272,16.49999999999818,15.800000000001091,17.69999999999891,347.40000000000146]","9"
"-1","-1","RDK","13","9219","0.0-1.0-12.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.745454545454447","[17.69999999999891,16.400000000001455,16.599999999998545,16.80000000000109,26.399999999999636,6.700000000000728,16.700000000000728,16.69999999999891,16.80000000000109,16.599999999998545,16.799999999999272]","11"
"-1","-1","RDK","14","9422","0.0-1.0-13.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.591666666666544","[16,16.19999999999891,16.799999999999272,16.700000000000728,16.700000000000728,16.69999999999891,16.600000000000364,23.899999999999636,8.600000000000364,17,17.100000000000364,16.799999999999272]","12"
"-1","-1","RDK","15","9638","0.0-1.0-14.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.227272727272727","[17.400000000001455,16.19999999999891,37.100000000000364,12.899999999999636,16.80000000000109,16.600000000000364,16.69999999999891,16.69999999999891,16.600000000000364,16.400000000001455,17.099999999998545]","11"
"-1","-1","RDK","16","9853","0.0-1.0-15.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.78181818181838","[18.50000000000182,15.100000000000364,17.600000000000364,16.599999999998545,15.799999999999272,22.200000000000728,11.599999999998545,17.100000000002183,16.69999999999891,16.700000000000728,16.700000000000728]","11"
"-1","-1","RDK","17","10057","0.0-1.0-16.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","19.95","[16.899999999999636,49.80000000000109,16.19999999999891,16.600000000000364,16.600000000000364,16.69999999999891,16.5,16.700000000000728,16.799999999999272,16.700000000000728]","10"
"-1","-1","RDK","18","10272","0.0-1.0-17.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","20.029999999999927","[17.399999999999636,16.200000000002547,16.69999999999709,59.30000000000109,7.200000000000728,16.700000000000728,16.69999999999891,16.80000000000109,16.69999999999709,16.600000000000364]","10"
"-1","-1","RDK","19","10486","0.0-1.0-18.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.681818181818183","[31,2.5,17.400000000001455,16.799999999999272,16.49999999999818,16.700000000000728,16.799999999999272,16.50000000000182,16.799999999999272,16.5,16]","11"
"-1","-1","RDK","20","10689","0.0-1.0-19.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.649999999999938","[16.69999999999891,16.399999999999636,16.700000000000728,26.5,6.700000000000728,16.19999999999891,17.200000000000728,16.599999999998545,16.80000000000291,16.69999999999709,16.700000000000728,16.600000000000364]","12"
"-1","-1","RDK","21","10906","0.0-1.0-20.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.218181818181787","[17.99999999999818,15.600000000000364,16.700000000000728,16.700000000000728,16.69999999999709,35.900000000003274,13.499999999998181,17.30000000000109,16.69999999999891,15.699999999998909,17.600000000002183]","11"
"-1","-1","RDK","22","11122","0.0-1.0-21.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209090909090843","[23.69999999999891,38.600000000000364,4.700000000000728,16.600000000000364,16.69999999999891,17.299999999999272,16,16.700000000000728,16.600000000000364,16.700000000000728,16.69999999999891]","11"
"-1","-1","RDK","23","11339","0.0-1.0-22.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.69999999999997","[17.399999999999636,16.200000000000728,16.69999999999891,16.600000000000364,23.200000000000728,9.200000000000728,17.69999999999891,16.700000000000728,16.49999999999818,16.80000000000109,16.700000000000728,16.69999999999891]","12"
"-1","-1","RDK","24","11553","0.0-1.0-23.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.469999999999892","[18.30000000000109,16.299999999999272,16.69999999999891,16.600000000000364,16.700000000000728,36,13.899999999999636,16.600000000000364,16.799999999999272,16.799999999999272]","10"
"-1","-1","RDK","25","11754","0.0-1.0-24.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.649999999999938","[16.69999999999891,16.399999999999636,16.600000000000364,25.200000000000728,8.200000000000728,16.69999999999891,16.700000000000728,16.700000000000728,15.599999999998545,17.799999999999272,16.600000000000364,16.600000000000364]","12"
"-1","-1","RDK","26","11973","0.0-1.0-25.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818195","[18.099999999998545,15.400000000001455,16.80000000000109,16.599999999998545,16.799999999999272,36.60000000000218,13.199999999998909,16.80000000000109,16.69999999999891,16.700000000000728,16.700000000000728]","11"
"-1","-1","RDK","27","12190","0.0-1.0-26.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","20.020000000000074","[19.099999999998545,55.50000000000182,8.599999999998545,17.100000000002183,16.69999999999891,16.599999999998545,16.80000000000109,16.600000000000364,16.600000000000364,16.600000000000364]","10"
"-1","-1","RDK","28","12406","0.0-1.0-27.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209090909090843","[17.299999999999272,16.200000000000728,16.69999999999891,16.700000000000728,32.5,16.399999999999636,17.80000000000109,16.600000000000364,16.80000000000109,16.599999999998545,16.69999999999891]","11"
"-1","-1","RDK","29","12620","0.0-1.0-28.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.790909090909324","[21.900000000001455,15.399999999999636,13.900000000001455,16.799999999999272,16.599999999998545,16.700000000000728,16.69999999999891,16.700000000000728,16.600000000000364,16.700000000000728,16.700000000000728]","11"
"-1","-1","RDK","30","12824","0.0-1.0-29.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.649999999999938","[17.30000000000109,15.799999999997453,16.700000000000728,26.100000000000364,6.5,17.399999999999636,16.700000000000728,16.700000000000728,16.69999999999709,16.600000000000364,16.700000000000728,16.600000000000364]","12"
"-1","-1","RDK","31","13039","0.0-1.0-30.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68333333333324","[17.19999999999891,16.30000000000109,16.700000000000728,16.700000000000728,16.599999999998545,16.69999999999891,22.600000000000364,10.600000000000364,16.80000000000109,16.600000000000364,16.799999999999272,16.599999999998545]","12"
"-1","-1","RDK","32","13255","0.0-1.0-31.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.218181818181787","[18,38.69999999999891,9.600000000000364,17.30000000000109,16,17.299999999999272,16.799999999999272,16.600000000000364,16.700000000000728,16.69999999999891,16.700000000000728]","11"
"-1","-1","RDK","33","13473","0.0-1.0-32.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.200000000000067","[17.299999999999272,15.300000000001091,17.69999999999891,44.80000000000109,4.5,17.30000000000109,16.69999999999891,16.700000000000728,16,17.299999999999272,16.600000000000364]","11"
"-1","-1","RDK","34","13689","0.0-1.0-33.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209090909090843","[17.299999999999272,16.100000000000364,16.799999999999272,16.700000000000728,16.700000000000728,37.19999999999891,12.600000000000364,16.799999999999272,16.700000000000728,16.700000000000728,16.69999999999891]","11"
"-1","-1","RDK","35","13904","0.0-1.0-34.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.439999999999962","[19.19999999999891,36.600000000000364,11.899999999999636,16.700000000000728,16.700000000000728,16.700000000000728,16.599999999998545,16.600000000000364,16.799999999999272,16.600000000000364]","10"
"-1","-1","RDK","36","14107","0.0-1.0-35.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.416666666666515","[14.799999999999272,16.399999999999636,16.200000000000728,17.19999999999891,16.100000000000364,32.100000000000364,1.6999999999989086,16.600000000000364,16.80000000000109,16.700000000000728,16.69999999999891,15.699999999998909]","12"
"-1","-1","RDK","37","14321","0.0-1.0-36.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.218181818181787","[16.5,36.19999999999891,14.300000000001091,16.700000000000728,16.599999999998545,16.80000000000109,16.599999999998545,16.600000000000364,16.700000000000728,16,17.399999999999636]","11"
"-1","-1","RDK","38","14540","0.0-1.0-37.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.69999999999997","[17.200000000000728,16.5,30.299999999999272,2.8000000000010914,16.600000000000364,17.5,16,16.69999999999891,16.700000000000728,16.69999999999891,16.69999999999891,16.700000000000728]","12"
"-1","-1","RDK","39","14758","0.0-1.0-38.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.708333333333332","[18.50000000000182,15.399999999999636,16.69999999999891,16.5,16.69999999999891,16.80000000000109,18,15.200000000000728,16.69999999999891,16.600000000000364,16.700000000000728,16.69999999999891]","12"
"-1","-1","RDK","40","14973","0.0-1.0-39.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.69166666666676","[17,15.799999999999272,28.200000000000728,5.000000000001819,17.19999999999891,17,16.80000000000109,16.599999999998545,16.69999999999891,16.700000000000728,15.700000000000728,17.600000000000364]","12"
"-1","-1","RDK","41","15190","0.0-1.0-40.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.691666666666606","[16.49999999999818,16.899999999999636,16.900000000001455,16.600000000000364,16.600000000000364,20.599999999998545,12.900000000001455,16.600000000000364,16.600000000000364,16.69999999999891,16.69999999999891,16.700000000000728]","12"
"-1","-1","RDK","42","15404","0.0-1.0-41.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.459999999999855","[26.099999999998545,26.100000000000364,15.700000000000728,16.69999999999891,16.69999999999891,16.600000000000364,16.700000000000728,16.400000000001455,16.99999999999818,16.600000000000364]","10"
"-1","-1","RDK","43","15607","0.0-1.0-42.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333333303","[16.80000000000109,16.5,16.599999999998545,27.100000000000364,5.100000000000364,17.299999999999272,17.100000000000364,16.600000000000364,16.69999999999891,15.800000000001091,17.30000000000109,16.99999999999818]","12"
"-1","-1","RDK","44","15824","0.0-1.0-43.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.691666666666606","[17.99999999999818,15.600000000002183,16.600000000000364,16.799999999999272,16.599999999998545,16.100000000002183,28.899999999997817,4.399999999999636,16.200000000000728,17.700000000000728,16.700000000000728,16.69999999999891]","12"
"-1","-1","RDK","45","16051","0.0-1.0-44.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67500000000003","[17.100000000000364,16.299999999999272,30.30000000000109,2.099999999998545,16.700000000000728,17.599999999998545,16.80000000000109,16.69999999999891,16.600000000000364,16.200000000002547,26.299999999999272,7.399999999999636]","12"
"-1","-1","RDK","46","16255","0.0-1.0-45.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.708333333333183","[16.399999999997817,17.50000000000182,16.399999999999636,16.80000000000109,15.899999999997817,29.49999999999818,4.5,16.700000000000728,15.600000000002183,17.69999999999891,16.799999999999272,16.700000000000728]","12"
"-1","-1","RDK","47","16473","0.0-1.0-46.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.69166666666676","[18.00000000000182,28.299999999999272,3.2999999999992724,17.400000000001455,16.599999999998545,16.700000000000728,16.700000000000728,16.700000000000728,16.599999999994907,16.500000000003638,16.899999999997817,16.600000000002183]","12"
"-1","-1","RDK","48","16691","0.0-1.0-47.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","20.020000000000074","[19.600000000002183,14.299999999999272,16.400000000001455,49.59999999999491,17.400000000005093,16.69999999999709,16.700000000000728,16.600000000002183,16.700000000000728,16.19999999999709]","10"
"-1","-1","RDK","49","16905","0.0-1.0-48.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.708333333333332","[16.30000000000291,17.299999999995634,16.80000000000291,16.599999999998545,17.099999999998545,30.30000000000291,2.400000000001455,16.799999999999272,16.799999999999272,16.700000000000728,16.700000000000728,16.69999999999709]","12"
"-1","-1","RDK","50","17124","0.0-1.0-49.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818195","[17.200000000004366,36.5,13.19999999999709,16.700000000000728,16.299999999999272,17.099999999998545,16.700000000000728,16.600000000002183,16.69999999999709,16.700000000000728,16.700000000000728]","11"
"-1","-1","RDK","51","17341","0.0-1.0-50.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.691666666666606","[17.399999999997817,16.100000000002183,16.700000000000728,16.599999999994907,15.900000000005093,17.499999999996362,16.700000000000728,16.700000000000728,16.700000000000728,16.69999999999709,16.700000000000728,16.600000000002183]","12"
"-1","-1","RDK","52","17555","0.0-1.0-51.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.75454545454572","[17.900000000001455,16.400000000001455,16.599999999998545,16.700000000000728,16.700000000000728,16,28.400000000001455,4.69999999999709,17.400000000001455,16.799999999999272,16.700000000000728]","11"
"-1","-1","RDK","53","17757","0.0-1.0-52.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.172727272727403","[17.700000000000728,15.400000000001455,41.099999999998545,7.799999999999272,17.700000000000728,16.80000000000291,16.700000000000728,16.69999999999709,16.700000000000728,15.899999999997817,17.400000000001455]","11"
"-1","-1","RDK","54","17975","0.0-1.0-53.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","22.244444444444525","[17.30000000000291,15.69999999999709,17.200000000000728,16.69999999999709,66.60000000000218,16.700000000000728,16.700000000000728,16.700000000000728,16.599999999998545]","9"
"-1","-1","RDK","55","18191","0.0-1.0-54.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209090909091174","[26.500000000003638,28,12.299999999999272,16.700000000000728,16.69999999999709,16.600000000002183,16.700000000000728,16.700000000000728,16.69999999999709,16.80000000000291,16.599999999998545]","11"
"-1","-1","RDK","56","18406","0.0-1.0-55.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.783333333333456","[18.30000000000291,16.399999999997817,16.700000000000728,16.600000000002183,16.599999999994907,16.700000000000728,16.799999999999272,16.5,16.700000000000728,16.799999999999272,16.700000000000728,16.600000000002183]","12"
"-1","-1","RDK","57","18625","0.0-1.0-56.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.699999999999818","[17.599999999998545,15.299999999999272,17.400000000001455,16.700000000000728,16.700000000000728,16.599999999998545,30.19999999999709,3.099999999998545,16.600000000002183,16.799999999999272,16.700000000000728,16.700000000000728]","12"
"-1","-1","RDK","58","18842","0.0-1.0-57.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","20.01999999999971","[18.700000000000728,51.29999999999927,13.400000000001455,16.799999999999272,16.600000000002183,16.69999999999709,16.700000000000728,16.599999999998545,16.80000000000291,16.599999999994907]","10"
"-1","-1","RDK","59","19056","0.0-1.0-58.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.763636363636497","[18.099999999998545,16.200000000000728,16.69999999999709,16.600000000002183,16.400000000001455,17.099999999998545,21.200000000000728,12,16.700000000000728,16.599999999998545,16.80000000000291]","11"
"-1","-1","RDK","60","19258","0.0-1.0-59.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.136363636363637","[16.30000000000291,38.69999999999709,10.100000000002183,17.69999999999709,16.700000000000728,16,17.200000000000728,16.799999999999272,16.700000000000728,16.700000000000728,16.599999999998545]","11"
"-1","-1","RDK","61","19473","0.0-1.0-60.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.70833333333303","[17.299999999999272,16.299999999999272,16.799999999999272,16.599999999998545,16.400000000001455,17.099999999998545,16.5,16.799999999999272,16.400000000001455,16.900000000001455,16.69999999999709,16.700000000000728]","12"
"-1","-1","RDK","62","19689","0.0-1.0-61.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.774999999999938","[19,15.400000000001455,16.899999999997817,16.600000000002183,16.700000000000728,16.599999999998545,28.499999999996362,4.400000000001455,17,16.700000000000728,15.700000000000728,17.799999999999272]","12"
"-1","-1","RDK","63","19907","0.0-1.0-62.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","19.900000000000365","[23.600000000002183,37.099999999998545,6,16.600000000002183,16.599999999998545,16.900000000001455,16.599999999998545,16.700000000000728,16.599999999998545,32.30000000000291]","10"
"-1","-1","RDK","64","20126","0.0-1.0-63.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.683333333333394","[17.30000000000291,16.099999999994907,16.80000000000291,16.599999999998545,21.5,11.600000000002183,16.899999999997817,16.799999999999272,16.500000000003638,16.39999999999418,16.200000000004366,17.5]","12"
"-1","-1","RDK","65","20342","0.0-1.0-64.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.200000000000397","[17.100000000002183,16.399999999997817,16.80000000000291,16.599999999998545,16.600000000002183,37.20000000000073,12.799999999999272,16.799999999999272,16.700000000000728,16.700000000000728,16.5]","11"
"-1","-1","RDK","66","20559","0.0-1.0-65.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818195","[18.400000000001455,35.70000000000073,12,17.599999999998545,16.69999999999709,16.700000000000728,16.700000000000728,16.600000000002183,16.599999999998545,16.700000000000728,16.700000000000728]","11"
"-1","-1","RDK","67","20775","0.0-1.0-66.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.699999999999818","[17.399999999997817,15.399999999997817,17.500000000003638,16.599999999998545,22.69999999999709,10.600000000002183,16.899999999997817,16.5,16.80000000000291,16.69999999999709,16.600000000002183,16.700000000000728]","12"
"-1","-1","RDK","68","20992","0.0-1.0-67.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.691666666666304","[17.299999999995634,16.200000000004366,16.799999999999272,16.700000000000728,16.599999999998545,16.700000000000728,30.19999999999709,2.5,17.200000000000728,16.700000000000728,16.799999999999272,16.599999999998545]","12"
"-1","-1","RDK","69","21209","0.0-1.0-68.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.199999999999736","[25.5,37.19999999999709,4.5,16.400000000001455,16.600000000002183,16.69999999999709,16.600000000002183,16.799999999999272,16.600000000002183,16.700000000000728,16.599999999994907]","11"
"-1","-1","RDK","70","21424","0.0-1.0-69.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.71666666666685","[17.400000000001455,16.299999999999272,16.5,16.799999999999272,23.299999999999272,9.200000000000728,17.599999999998545,16.600000000002183,16.700000000000728,16.700000000000728,16.599999999998545,16.900000000001455]","12"
"-1","-1","RDK","71","21641","0.0-1.0-70.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818195","[17.799999999999272,15.799999999999272,16.700000000000728,16.700000000000728,16.599999999998545,37.00000000000364,12.899999999997817,16.799999999999272,16.600000000002183,16.299999999999272,17.200000000000728]","11"
"-1","-1","RDK","72","21859","0.0-1.0-71.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","22.24444444444412","[17.399999999997817,66.19999999999709,16.600000000002183,16.700000000000728,16.100000000002183,17.299999999995634,16.700000000000728,16.5,16.700000000000728]","9"
"-1","-1","RDK","73","22073","0.0-1.0-72.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.74545454545461","[17.799999999999272,16.400000000001455,16.600000000002183,16.599999999998545,25.799999999999272,7.500000000003638,16.599999999994907,16.700000000000728,16.599999999998545,15.900000000005093,17.69999999999709]","11"
"-1","-1","RDK","74","22275","0.0-1.0-73.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.145454545454413","[22.200000000000728,36.10000000000218,7.999999999996362,16.600000000002183,16.599999999998545,16.80000000000291,16.69999999999709,16.700000000000728,16.399999999997817,16.799999999999272,16.700000000000728]","11"
"-1","-1","RDK","75","22495","0.0-1.0-74.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.649999999999938","[17.80000000000291,15.799999999999272,15.600000000002183,17.69999999999709,20,12.80000000000291,17.299999999999272,16.599999999998545,16.700000000000728,16.700000000000728,16.700000000000728,16.099999999994907]","12"
"-1","-1","RDK","76","22710","0.0-1.0-75.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818195","[17.400000000001455,16.099999999998545,16.799999999999272,16.700000000000728,16.700000000000728,35.099999999998545,14.80000000000291,16.799999999999272,16.700000000000728,16.599999999998545,16.700000000000728]","11"
"-1","-1","RDK","77","22923","0.0-1.0-76.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.469999999999708","[18.299999999999272,37.19999999999709,11.600000000002183,17.499999999996362,16.700000000000728,16.600000000002183,16.700000000000728,16.69999999999709,16.700000000000728,16.700000000000728]","10"
"-1","-1","RDK","78","23126","0.0-1.0-77.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.641666666666424","[16.700000000000728,16.299999999999272,16.700000000000728,16.700000000000728,16.599999999998545,15.799999999999272,17.600000000002183,16.599999999994907,16.80000000000291,16.599999999998545,16.700000000000728,16.599999999998545]","12"
"-1","-1","RDK","79","23343","0.0-1.0-78.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21818181818162","[16.900000000001455,36.20000000000073,13.899999999997817,16.700000000000728,16.700000000000728,16.700000000000728,16.700000000000728,16.599999999998545,16.700000000000728,16.700000000000728,16.599999999994907]","11"
