"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames"
"-1","-1","RDK","15","5001","0.0-1.0-14.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.644166666666706","[18.034999999999854,15.990000000000691,16.824999999999818,16.50500000000011,16.774999999999636,16.425000000000182,15.725000000000364,17.399999999999636,17.590000000000146,16.264999999999418,16.280000000000655,15.914999999999964]","12"
"-1","-1","RDK","16","5217","0.0-1.0-15.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.74083333333336","[16.450000000000728,16.574999999999818,17.659999999999854,16.50500000000011,15.679999999999382,17.715000000000146,16.86500000000069,16.25999999999931,16.170000000000073,16.69000000000051,17.514999999999418,16.80500000000029]","12"
"-1","-1","RDK","17","5437","0.0-1.0-16.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.662499999999984","[17.095000000000255,17.05499999999938,15.659999999999854,16.25500000000011,18.039999999999964,16.50500000000011,16.4350000000004,16.73999999999978,16.664999999999964,16.800000000000182,16.609999999999673,16.090000000000146]","12"
"-1","-1","RDK","18","5651","0.0-1.0-17.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.729166666666668","[17.720000000000255,16.30999999999949,17.414999999999964,15.86999999999989,16.75500000000011,16.110000000000582,17.019999999999527,16.625,16.960000000000036,16.850000000000364,15.909999999999854,17.204999999999927]","12"
"-1","-1","RDK","19","5867","0.0-1.0-18.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.789583333333365","[17.38000000000011,16.36999999999989,17.645000000000437,15.674999999999272,17.3700000000008,16.799999999999272,16.595000000000255,16.649999999999636,16.93000000000029,16.164999999999964,17.13500000000022,16.76000000000022]","12"
"-1","-1","RDK","20","6087","0.0-1.0-19.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.615416666666608","[17.11499999999978,15.679999999999382,20.800000000000182,12.780000000000655,16.854999999999563,17.204999999999927,15.859999999999673,17.375,16.785000000000764,16.545000000000073,17.774999999999636,14.609999999999673]","12"
"-1","-1","RDK","21","6301","0.0-1.0-20.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.75249999999998","[17.715000000000146,16.579999999999927,16.76000000000022,16.345000000000255,17.3149999999996,16.25,15.614999999999782,19.795000000000073,14.534999999999854,16.63500000000022,16.340000000000146,17.144999999999527]","12"
"-1","-1","RDK","22","6519","0.0-1.0-21.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.830000000000002","[18.485000000000582,14.389999999999418,17.280000000000655,16.9399999999996,16.335000000000036,17.664999999999964,16.355000000000473,16.019999999999527,16.18000000000029,17.69499999999971,16.63000000000011,17.984999999999673]","12"
"-1","-1","RDK","23","6733","0.0-1.0-22.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.616666666666635","[16.94499999999971,16.80500000000029,16.51000000000022,16.774999999999636,16.204999999999927,17.400000000000546,16.670000000000073,16.44499999999971,16.899999999999636,15.820000000000618,16.7549999999992,16.170000000000073]","12"
"-1","-1","RDK","24","6952","0.0-1.0-23.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.725833333333338","[17.345000000000255,16.529999999999745,16.789999999999964,15.595000000000255,17.56999999999971,16.659999999999854,16.949999999999818,16.289999999999964,16.985000000000582,16.50500000000011,16.2549999999992,17.235000000000582]","12"
"-1","-1","RDK","25","7167","0.0-1.0-24.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.71458333333332","[18.140000000000327,14.800000000000182,17.44499999999971,17.88000000000011,14.894999999999527,17.31500000000051,16.354999999999563,16.86499999999978,17.450000000000728,15.239999999999782,17.470000000000255,16.719999999999345]","12"
"-1","-1","RDK","26","7387","0.0-1.0-25.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.62416666666665","[16.299999999999272,16.6850000000004,17.43499999999949,15.9350000000004,16.734999999999673,17.405000000000655,16.88000000000011,16.349999999999454,16.704999999999927,16.664999999999964,16.664999999999964,15.730000000000473]","12"
"-1","-1","RDK","27","7602","0.0-1.0-26.0","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.624583333333323","[16.92999999999938,16.520000000000437,15.68499999999949,17.63000000000011,17.19500000000062,16.154999999999745,15.979999999999563,17.030000000000655,17.359999999999673,16.399999999999636,16.3100000000004,16.300000000000182]","12"
"-1","-1","RDK","28","7817","0.0-1.0-27.0","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.774166666666662","[17.25,16.38000000000011,17.659999999999854,16.67999999999938,16.655000000000655,16.840000000000146,16.56999999999971,16.534999999999854,16.6850000000004,16.359999999999673,16.835000000000036,16.840000000000146]","12"
