"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","choices","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","sim_score","difficulty","trialType","correct"
"109673","32","text","0","109679","0.0-0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"3934","32","text","1","114627","0.0-0.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"2777","32","text","2","118420","0.0-0.0-2.0","","","","","","","","","","","","","","","","","","","","","","","","",""
